Popup;Enlarge;Panel
11.62053;11.20415;13.08717
11.61521;11.18996;13.07445
11.60997;11.17491;13.06023
11.60491;11.15957;13.04953
11.60108;11.1439;13.03374
11.59654;11.12764;13024
11.59194;11.11285;13.01459
11.60551;11.0963;12.99578
11.60193;11.08027;12.97683
11.59195;11.06502;12.97683
11.58844;11.04926;12.96677
11.58524;11.03354;12.95814
11.58226;11.01765;12.94892
11.68495;10.98698;12.93418
11.68245;10.97148;12.91174
11.6228;10.97148;12.91174
11.61735;10.95663;12.89973
11.61735;10.94151;12.8902
11.61507;10.92968;12.76155
11.61335;10.90961;12.74256
11.61057;10.90961;12.74256
11.60936;10.90074;12.76417
11.60421;10.89391;12.75525
11.60421;10.88832;12.74693
11.60341;10.87522;12.74205
11.60189;10.87164;12.73267
11.60025;10.86779;12.72373
11.59917;10.86779;12.71531
11.59917;10.86578;12.70575
11.59812;10.86093;12.69606
11.59467;10.85892;12.68717
11.59408;10.85892;12.66733
11.59335;10.85779;12.65701
11.59116;10.85746;12.65701
11.59162;10.85701;12.64386
11.59162;10.85661;12.63275
11.59104;10.85327;12.61122
11.5955;10.85327;12.5884
11.60374;10.85004;12.5884
11.61259;10.84735;12.57469
11.63415;10.84483;12.56293
11.64052;10.84091;12.55076
11.64699;10.83725;12.52297
11.65262;10.83387;12.50971
11.65721;10.83122;12.50971
11.66032;10.82786;12.49199
11.66282;10.82434;12.47692
11.66533;10.82043;12.46214
11665;10.81165;12.43232
11.66628;10.80658;12.43232
11.66648;10.80121;12.41779
11.6664;10.79546;12.40595
11.66603;10.78837;12.39317
11.66641;10.78268;12381
11.66618;10.77678;12.35187
11.66553;10.77084;12.35187
11.66737;10.76415;12.34556
11.66398;10.7574;12.33718
11.66255;10.75076;12.32917
11.66255;10.74415;12.32304
11.65894;10.73784;12.31574
11.65393;10.73012;12.30943
11.64324;10.72486;12.30727
11.64324;10.7207;12.3009
11.63609;10.71707;12.29521
11.63058;10.7141;12.29326
11.62311;10.71208;12.28165
11.6149;10.71079;12.27738
11.60665;10.71015;12.27738
11.59031;10.70975;12.27125
11.59031;10.71007;12266
11.58013;10.71233;12.25836
11.57125;10.71233;12.25836
11.56227;10.71411;12.25307
11.55103;10.71642;12.24815
11.52006;10.71857;12.2417
11.52006;10.72084;12.22963
11.5097;10.72372;12.22624
11.49972;10.72646;12.22026
11.48835;10.72952;12.22026
11.48011;10.73343;12.21557
11.47309;10.74471;12.21009
11.46651;10.74471;12.20435
11.45906;10.74719;12.19026
11.45303;10.74965;12.19026
11.44664;10.75119;12.17944
11.43545;10.75208;12.17347
11.42992;10.75252;12.16121
11.4247;10.75425;12.16121
11.41556;10.75367;12.14451
11.40954;10.75484;12.14451
11.40163;10.75562;12.1393
11.39196;10.75584;12.13456
11.39196;10.75636;12.13021
11.38861;10.7572;12.12782
11.38282;10.75745;12.12315
11.37373;10.75803;12.11856
11.36472;10.75879;12.1147
11.35506;10.76103;12.11049
11.3453;10.76256;12.10599
11.33418;10.76425;12.10513
11.32335;10.76425;12.09672
11.31449;10.7679;12.09672
11.30279;10.77104;12.09404
11.29008;10.77465;12.08997
11.27673;10.77853;12.08615
11.26375;10.78172;12.08325
11.2505;10.78491;12.07883
11.2358;10.78836;12.07458
11.19688;10.79443;12.07322
11.19688;10.80012;12.07014
11.18664;10.80687;12.06705
11.17748;10.80687;12.06514
11.1689;10.82383;12.06216
11.16249;10.83387;12.05894
11.15769;10.84573;12.05543
11.15401;10.87181;12.05198
11.15186;10.88615;12.04858
11.15057;10.90148;12.04804
11.15127;10.91699;12.04334
11.14837;10.94919;12.04334
11.14719;10.94919;12.04238
11.14719;10.96552;12.04082
11.14592;10.98218;12.03933
11141;10.9995;12.03949
11141;11.01745;12.03949
11.13461;11.03702;12.03706
11.13461;11.05706;12.03477
11.13193;11.07717;12.03191
11.12761;11.09715;12.0291
11.11775;11.1176;12.02456
11.11775;11.13824;12.02158
11.10496;11.15824;12.02029
11098;11.17846;12.01832
11098;11.19882;12.01636
11.09197;11.21928;12.02089
11.08444;11.23931;12.01902
11.07673;11.25765;12.01745
11.05177;11.2733;12.01845
11.04213;11.31424;12.01794
11.04213;11.31424;12.01725
11.02506;11.32804;12.01947
11.02506;11.34106;12.02114
11.01005;11.35088;12.02114
11.00402;11.36233;12.02343
11.00402;11.37825;12.02463
10.99883;11.39054;12.02599
10.99166;11.40274;12.03232
10.99166;11.41482;12.03373
10.98712;11.42799;12.03569
10.98582;11.44064;12.03943
10.98582;11.45397;12.04063
10.98564;11.4702;12.04155
10.98718;11.48377;12.0445
