Popup;Enlarge;Panel
13.27818;11.51007;13.40696
13.27783;11.50268;13.39921
13.27847;11.49552;13.39295
13.27947;11.48627;13.3863
13.27947;11.46279;13.37134
13.28085;11.46279;13.37134
13.28279;11.46279;13.36328
13.29042;11.45802;13.35539
13.29042;11.44978;13.34651
13.29276;11.44664;13.33902
13.29607;11.44664;13.33174
13.29992;11.44538;13.3178
13.30874;11.44246;13.3178
13.31327;11.43997;13.30918
13.31782;11.43851;13.29988
13.31782;11.43277;13.29041
13.32256;11.43277;13.27119
13.33097;11.43166;13.27119
13.33412;11.4291;13.26165
13.33559;11.42739;13253
13.33559;11.42365;13.24357
13.33621;11.42365;13.23387
13.33665;11.42051;13.20389
13.33679;11.41746;13.20389
13.33779;11.41372;13.19496
13.33756;11.41045;13.18262
13.33722;11.40714;13.16896
13.33705;11.40153;13.15526
13.33677;11.40153;13.14262
13.33682;11.40063;13.13159
13.33626;11.39801;13.12094
13.33626;11.39588;13.11119
13.33601;11.39792;13.10225
13.33552;11.39621;13.09523
13.33527;11.39496;13.08762
13.33502;11.39496;13.08027
13.33493;11.39421;13.06991
13.33632;11.39609;13.06231
13.33618;11.39669;13.05315
13.33604;11.39669;13.03349
13.33604;11.40003;13.02433
13.33574;11.4001;13.02433
13.33508;11.39994;13.01401
13.33498;11.40124;13.00487
13.33504;11.39959;12.99608
13.33558;11.39959;12.97808
13.33633;11.40056;12.97808
13.33633;11.40056;12.96663
13.33669;11.40086;12.95819
13.33713;11.40216;12.94935
13.33778;11.40356;12.93888
13.33908;11.40356;12.92382
13.33908;11.40529;12.92382
13.34001;11.4076;12.9182
13.34052;11.40968;12.91439
13.34093;11.41082;12.91164
13.34154;11.40693;12.91041
13.34134;11.40284;12.89407
13.34108;11.40284;12.89407
13.34072;11.39781;12.88658
13.34081;11.39375;12.88027
13.34118;11.38903;12.87402
13.34269;11.38903;12.8623
13.34269;11.38691;12.8623
13.3436;11.38374;12.85413
13.34413;11.37903;12.84544
13.34458;11.37408;12.83608
13.34473;11.36824;12.82728
13.34473;11.36662;12.80547
13.34493;11.36662;12.80547
13.34525;11.36457;12.79301
13.34511;11.36102;12.77951
13.34468;11.35556;12.76636
13.34406;11.34166;12.75551
13.3431;11.34166;12.71984
13.34248;11.33425;12.70782
13.34208;11.32661;12.70782
13.34143;11.31288;12.69638
13.34143;11.31288;12.68768
13.33725;11.28171;12.66489
13.33725;11.27215;12.66489
13.33465;11.27215;12.65329
13.33057;11.2535;12.64005
13.32547;11.24407;12.62648
13.31234;11.24407;12.61232
13.31234;11.23535;12.58648
13.30423;11.22694;12.58648
13.29578;11.21996;12.57415
13.28597;11.21451;12.56241
13.27499;11.20188;12.54998
13.23801;11.20188;12.53702
13.23801;11.19611;12.49413
13.2243;11.18964;12.49413
13.2092;11.17904;12.48089
13.19312;11.17904;12.46942
13.17737;11.17083;12.45995
13.16007;11.17083;12.45148
13.14194;11.16594;12.44608
13.12319;11.16165;12.44086
13.12319;11.15339;12.43574
13.08616;11.15339;12.43031
13.05169;11.12939;12.42405
13.03557;11.12939;12.41527
13.02063;11.12427;12.40828
13.00745;11.11958;12.40264
12.99447;11.11554;12.39377
12.97013;11.11045;12.38916
12.97013;11.10313;12.38106
12.95944;11.09655;12.36681
12.94716;11.09065;12.35702
12.93777;11.08394;12.34857
12.92898;11.07978;12.34065
12.90905;11.07559;12.33301
12.90905;11.07016;12.32677
12.9015;11.06427;12.31916
12.89336;11.05804;12.3133
12.88694;11.05263;12.30595
12.8812;11.04644;12.29928
12.8742;11.0327;12.29347
12.86046;11.0327;12.28983
12.86046;11.02691;12.28582
12.85743;11.02132;12.28582
12.85743;11.0161;12278
12.85209;10.99969;12.27614
12.84994;10.99969;12.2721
12.8481;10.99465;12.26994
12.84662;10.98912;12.26329
12.84662;10.98339;12.26089
12.84404;10.97862;12.25842
12.84286;10.97406;12.25593
12.84143;10.96992;12.25203
12.84143;10.96579;12.24911
12.84117;10.9613;12.24573
12.84105;10.95726;12.24065
12.84109;10.95339;12.23705
12.84153;10.94991;12.23705
12.84377;10.94827;12.22949
12.84527;10.94611;12.22376
12.84745;10.94492;12.21984
12.85044;10.94446;12.2157
12.85408;10.94384;12.21115
12.85836;10.94384;12.20627
12.86334;10.94378;12.20237
12.86927;10.9447;12.1975
12.87605;10.94589;12.19265
12.88406;10.94693;12.18933
12.89324;10.94907;12.18614
12.91533;10.94907;12.18497
12.91533;10.94987;12.18304
12.92829;10.95128;12.18097
12.92829;10.95435;12.17873
12.94156;10.95435;12.17712
12.98465;10.95512;12.17536
12.98465;10.95596;12.17368
12.98465;10.95841;12.17234
12.99874;10.96264;12.17057
13.02783;10.96773;12.16914
13.04243;10.98109;12.1666
13.05689;10.98109;12.16572
13.07191;10.98705;12.16496
13.08701;10.99268;12.16382
13.10199;10.99853;12.16303
13.11521;11.00499;12.16235
13.12971;11.01211;12.16144
13.1442;11.01984;12.16099
13.17278;11.0284;12.15988
13.17278;11.03649;12.15933
13.18732;11.04436;12.15824
13.20152;11.0525;12.15824
13.21512;11.07544;12.15738
13.24089;11.08383;12.15685
13.24089;11.08383;12.15634
13.25297;11.10308;12.15493
13.26461;11.10308;12.15457
13.2758;11.12481;12.15429
13.28684;11.13665;12.15418
13.30764;11.13665;12.15402
13.31741;11.14996;12.15412
13.32668;11.16277;12.15364
13.33469;11.17561;12.15282
13.33469;11.20231;12.15117
