Popup;Enlarge;Panel
11.36442;10.73664;11.46131
11.35248;10.73872;11.45703
11.33837;10.74133;11.45211
11.32623;10.74399;11.44739
11.31317;10.74632;11.44119
11.30232;10.7485;11.43443
11.29194;10.75095;11.42657
11.28231;10.75378;11.41808
11.2734;10.75675;11.40899
11.26609;10.75998;11.39914
11.25694;10.76332;11.38881
11.25152;10.76705;11.37821
11.24794;10.77159;11.36774
11.24173;10.78244;11.35877
11.23781;10.78836;11.35251
11.22542;10.79514;11.34902
11.22542;10.80263;11.34642
11.22335;10.8101;11.34581
11.22015;10.81737;11.34581
11.2253;10.8252;11.34418
11.22643;10.83307;11.34272
11.22952;10.84058;11.33958
11.22952;10.84763;11.33337
11.23519;10.85435;11329
11.23519;10.86731;11329
11.24027;10.87333;11.32431
11.24182;10.87333;11.31921
11.24388;10.87922;11.31293
11.2449;10.88463;11.30176
11.2459;10.89339;11.29695
11.24713;10.89339;11.29695
11.24821;10.89826;11.29224
11.24836;10.90246;11.28862
11.24896;10.90808;11.27232
11.25007;10.91442;11.27232
11.2505;10.93677;11.26505
11.25296;10.94601;11.25749
11.25296;10.94601;11.25182
11.25305;10.95679;11.23875
11.25289;10.96868;11.23875
11.25237;10.98051;11.23323
11.25237;11.00783;11.22623
11.25228;11.00783;11.21977
11.2509;11.02332;11.2129
11.25094;11.03933;11.20254
11.25107;11.05671;11.20254
11.25084;11.0751;11.19567
11.24988;11.11389;11.19046
11.24988;11.13581;11.18472
11.24899;11.13581;11.17681
11.24824;11.15862;11.14965
11.24714;11.18191;11.14965
11.24458;11.20676;11.14055
11.24098;11.2866;11.13228
11.24098;11.2866;11.11738
11.23967;11.31349;11.11738
11.23868;11.34186;11.11151
11.23678;11.39686;11.10438
11.23678;11.39686;11.10024
11.23515;11.42521;11.09288
11.23455;11.45437;11.09288
11.23371;11.48415;11.08349
11.23253;11.51492;11.08349
11.2319;11.61157;11.07869
11.23122;11.64377;11.07447
11.23122;11.64377;11.07041
11.23029;11.67488;11.00057
11.23021;11.70357;10.9647
11.23131;11.73154;10.96239
11.23091;11.78275;10.96131
11.23091;11.80811;10.96124
11.23103;11.80811;10.95984
11.23111;11.83235;10.95605
11.23107;11.85794;10.95528
11.23085;11.88577;10.95528
11.23085;11.93585;10955
11.23025;11.93585;10.95838
11.2302;11.96177;10.95836
11.2301;11.98687;10.95836
11.22947;12.01161;10.95683
11.22897;12.09034;10.95687
11.22897;12.11527;10.95671
11.22924;12.14076;10.95703
11.22871;12.16672;10.95602
11.22808;12.19308;10.95602
11.22739;12.22445;10.95619
11.22689;12.25087;10.95676
11.22523;12.28025;10.95605
11.22409;12.3036;10.95518
11.22331;12.32534;10.95518
11.22372;12.34805;10.95359
11.22404;12.3695;10.95122
11.22421;12.39029;10.94894
11.22421;12.40987;10.94257
11.22419;12.4289;10.94136
11.22407;12.44713;10.93958
11.22393;12.46446;10.93958
11.22396;12.49844;10.93755
11.22361;12.49844;10.93257
11.22361;12.51714;10.93257
11.22344;12.53365;10.93037
11.22276;12.54986;10.93093
11.22184;12.58609;10.93022
11.22043;12.58609;10.92939
11.21883;12.60309;10.92905
11.21527;12.62182;10.92995
11.21175;12.63745;10.92995
11.21175;12.65305;10.93244
11.21161;12.68333;10.93417
11.21101;12.68333;10.93675
11.21037;12.70001;10.93966
11.20993;12.71876;10.95106
11.20884;12.73455;10.95106
11.20884;12.74856;10.95359
11.20866;12.78755;10.95611
11.20895;12.78755;10.95831
11.20898;12.80669;10.96126
11.20849;12.81816;10.96373
11.20785;12.82951;10.96535
11.20785;12.8423;10.96598
11.20777;12.85124;10.96623
11.2074;12.85903;10.96519
11.20708;12.8667;10.96519
11.20617;12.87353;10.96364
11.20326;12.87353;10.96236
11.20326;12.88444;10.96131
11.19985;12.89722;10.9607
11.19622;12.90116;10.96094
11.19254;12.9049;10.96235
11.18991;12.90905;10.96511
11.18392;12.9114;10.96986
11.18392;12.91568;10.97676
11.18041;12.91886;10.98575
11.1779;12.92272;10.99838
11.17416;12.9264;11.01486
11.16189;12.92875;11.03425
11.16189;12.9326;11.05635
11.15561;12.93944;11.08105
11.14908;12.94139;11.16668
11.14413;12.94277;11.16668
11.13711;12.94277;11.19804
11.11927;12.94734;11.23029
11.11927;12.94927;11.26303
11.10899;12.95075;11.29723
11.09686;12.95471;11.33205
11.08437;12.95773;11.36806
11.07286;12.96049;11.40527
11.05003;12.96256;11.4436
11.05003;12965;11.48328
11.04183;12.96717;11.52185
11.03514;12.96829;11.56201
11.03068;12969;11.60318
11.01922;12.96986;11.64232
11.0162;12.97074;11.68001
11.0162;12.97156;11.71767
11.01355;12.97156;11.82558
11.0117;12.97173;11.82558
11.00673;12.97179;11.86022
11.00673;12.97213;11.89407
11.00429;12.97213;11.93141
11.00192;12.97214;11.96598
11.00037;12.97209;11.99951
10.99829;12.97196;12.03145
10.99722;12.97231;12.06276
10.99722;12.97213;12.09238
10.99286;12.97213;12.1215
10.98796;12.97293;12.18044
10.98242;12.97352;12.18044
10.97634;12.97433;12.21012
10.96486;12.97533;12.24111
10.96486;12.97533;12.30633
10.95454;12.97626;12.41383
10.95044;12.97599;12.41383
10.94619;12.97622;12.44812
10.94134;12.97703;12.44812
10.92429;12.97792;12.5185
10.91758;12.97877;12.58406
10.90885;12.97983;12.58406
10.89223;12.98044;12.60421
10.89223;12.98145;12.6327
10.8828;12.98297;12.66379
10.87451;12.98381;12.69268
10.86711;12.98687;12.74964
10.85984;12.98827;12.71205
10.85053;12.99012;12.71205
10.85053;12.99174;12.73956
10.84744;12.99389;12.77148
10.84531;12.99613;12.79692
10.84406;12.99613;12.88352
10.8438;12.99964;12.88352
10.84154;13.00137;12.91066
10.84101;13.00137;12.94202
10.84101;13.00518;12.9703
10.84063;13.00647;13.02741
10.84053;13.00647;13.02741
10.8451;13.00921;13.05795
10.8451;13.00985;13.08535
10.85756;13.01;13.11493
10.86514;13.01056;13.14166
10.86825;13.01056;13.19168
10.8726;13.01329;13.19168
10.8726;13.01479;13.20992
10.87485;13.01676;13.23317
10.87891;13.0191;13.25637
10.87996;13.02154;13.2749
10.88724;13.02154;13.33639
10.88724;13.02934;13.35772
10.89053;13.03393;13.37655
10.89263;13.0388;13.39775
10.89623;13.05738;13.41799
10.89947;13.05738;13.43729
10.9026;13.06455;13.45319
10.9039;13.07186;13.47234
10.90532;13.07995;13.49132
10.90553;13.09702;13.50571
10.90538;13.09702;13.50571
10.90538;13.10513;13.53975
10.90439;13.11489;13.55681
10.90258;13.12356;13.57218
10.89986;13.13305;13.5866
10.89627;13.15841;13.5866
10.89101;13.15841;13.62013
10.89081;13.16635;13.66383
10.89081;13.17301;13.67594
10.8901;13.18801;13.67594
10.88977;13.18801;13.70268
10.88977;13.19477;13.71323
10.88999;13.20136;13.71323
10.89008;13.20874;13.72668
10.88998;13.21647;13.73566
10.88988;13.23037;13.74469
10.88854;13.23037;13.76293
10.88854;13.23773;13.76982
10.88706;13.24483;13.76982
10.88579;13.25212;13.77728
10.88472;13.25743;13.78387
10.88371;13.27745;13.79013
10.87531;13.27745;13.79651
10.8731;13.28406;13.81384
10.8731;13.29072;13.81914
10.8708;13.29749;13.82411
10.86849;13.3017;13.83644
10.86686;13.3079;13.83644
10.86529;13.31291;13.84261
10.86366;13.31998;13.84896
10.86273;13.32706;13.85724
10.86209;13.33302;13.8658
10.86147;13.35515;13.87442
10.86132;13.35515;13.88386
10.86132;13.36337;13.88386
10.86162;13.37192;13.90291
10.86251;13.37953;13.91326
10.86358;13.38774;13.92363
10.86464;13.39604;13.93505
10.86868;13.40289;13.95963
10.86951;13.41153;13.97169
10.86951;13.4201;13.97169
10.87045;13.42844;13.98445
10.87112;13.4478;13.99815
10.8728;13.4478;14.01111
10.87348;13.45801;14.03675
10.87348;13.46903;14.03675
10.87444;13.48036;14.05033
10.87538;13.49002;14.06414
10.87623;13.52678;14.07815
10.87814;13.52678;14.10816
10.87814;13.53823;14.10816
10.87828;13.54871;14.12462
10.87866;13.5572;14.14046
10.8792;13.56551;14157
10.87995;13.57221;14.17467
10.88125;13.57865;14.22895
10.88182;13.58302;14.22895
10.88182;13.58693;14.2486
10.88234;13.5895;14.26954
10.88314;13.60221;14.29122
10.88314;13.60388;14336
10.88446;13.60476;14336
10.88488;13.60511;14.36099
10.88535;13.6045;14.38419
10.88637;13.6045;14.40679
10.88637;13.60391;14.42844
10.88694;13.60321;14.45193
10.88755;13.60249;14.49542
10.88818;13.60178;14.49542
10.88834;13.59993;14.51517
10.88904;13.59893;14.53643
10.88904;13.59893;14.55707
10.88929;13.59741;14.61595
10.88979;13.59632;14.61595
10.88968;13.59468;14.63649
10.88967;13.59235;14.63649
10.88921;13.58617;14.6565
10.88921;13.58617;14.70144
10.88872;13.58354;14.72455
10.88876;13.58144;14.74801
10.88841;13.57883;14.77402
10.88841;13.57286;14.79965
10.88805;13.57286;14.82648
10888;13.57072;14.85551
10.88795;13.56872;14.88274
10.88771;13.56667;14.91107
10.88724;13.56457;14.91107
10.88724;13.56189;14.97101
10.88765;13.56141;15.00097
