Popup;Enlarge;Panel
10.82135;10.54514;12.20273
10.8207;10.54514;12.17694
10.8207;10.53659;12.16566
10.81989;10.53205;12.1514
10.81863;10.53205;12.1514
10.81863;10.52129;12.13772
10.81663;10.52129;12.10743
10.81663;10.51425;12.0931
10.81539;10.50722;12.08127
10.81251;10.48516;12.05745
10.81228;10.4789;12.05745
10.81228;10.4789;12.04862
10.81614;10.47311;12.04862
10.81614;10.46277;12.02847
10.81952;10.45901;12.02242
10.82525;10.45655;12.01336
10.83212;10.45655;12.01336
10.83845;10.4541;11.99889
10.84681;10.44966;11.9924
10.85604;10.44909;11.9924
10.86622;10.44957;11.9757
10.87752;10.44957;11.9757
10.88943;10.45034;11.96926
10.90216;10.45467;11.96926
10.92847;10.45467;11.95754
10.9424;10.4606;11.9524
10.9424;10.4606;11.9483
10.9568;10.46513;11.94328
10.98678;10.47082;11.9384
11.00091;10.47724;11.93536
11.00091;10.49402;11.93135
11.01603;10.50412;11.92788
11.03017;10.50412;11.92729
11.04538;10.5149;11.92475
11.05966;10.52766;11.92193
11.09841;10.54163;11.91954
11.11215;10.57631;11.91954
11.11215;10.59554;11.91637
11.12475;10.59554;11.9101
11.13633;10.6179;11.90715
11.1557;10.64207;11.90715
11.16695;10.66684;11.9045
11.17848;10.72956;11.89623
11.17848;10.72956;11.89142
11.20411;10.74692;11.88703
11.2163;10.76178;11.88265
11.19989;10.77631;11.88265
11.19989;10.80057;11.87849
11.2334;10.80057;11.87342
11.24613;10.80983;11.8609
11.25869;10.81781;11.85335
11.25243;10.82642;11.85335
11.26581;10.83572;11.84473
11.2778;10.84527;11.83591
11.35261;10.85669;11.82685
11.36471;10.86641;11.80497
11.37813;10.87825;11.77901
11.39217;10.89099;11.77901
11.40998;10906;11.76382
11.42503;10.93953;11.74961
11.45654;10.95638;11.73509
11.47314;10.95638;11.72053
11.49035;10.97764;11.70505
11.51252;10.99996;11.68978
11.55306;11.02068;11.67565
11.57152;11.0652;11.66223
11.57152;11.08779;11.6495
11.5914;11.10902;11.63828
11.63416;11.10902;11.61725
11.65622;11.13079;11.60624
11.65622;11.15182;11.60624
11.68066;11.19034;11.59572
11.70605;11.19034;11.58606
11.73041;11.22184;11.56635
11.75382;11.22184;11.5586
11.81547;11.23883;11.5586
11.81547;11.24417;11.54332
11.83583;11.28977;11.53533
11.85582;11.30911;11.53533
11.87558;11.30911;11.52776
11.8956;11.3523;11.51063
11.91406;11.3523;11.50459
11.93273;11.39285;11.50459
11.95348;11.39285;11.49849
11.97291;11.4168;11.48551
11.99099;11.44207;11.47992
12.01102;11.4677;11.47992
12.03151;11.49121;11.4699
12.05195;11.54207;11.4699
12.07729;11.54207;11.46414
12.09892;11.56699;11.45439
12.12123;11.58958;11.44909
12.16812;11.61296;11.44445
12.19301;11.63451;11.44445
12.19301;11.69569;11.44105
12.21648;11.69569;11.43712
12.2409;11.71743;11.43012
12.26393;11.73918;11.4273
12.30981;11.7545;11.42441
12.30981;11.77654;11.42441
12.33533;11.79813;11.41869
12.35749;11.81777;11.41869
12.37924;11.83996;11.40953
12.40013;11.8624;11.40953
12.39689;11.88196;11.40581
12.39689;11.90559;11.40222
12.35167;11.93039;11.39826
12.37286;11.95527;11.39263
12.40062;11.97984;11.38804
12.42372;12.0041;11.38305
12.42372;12.02826;11.37766
12.44566;12.05398;11.37132
12.46975;12.07491;11.36447
12.49459;12.0965;11.35609
12.5204;12.11539;11.34245
12.57169;12.13455;11.33581
12.57169;12.15764;11.33581
12.60103;12.21964;11.32807
12.62744;12.21964;11.31702
12.65296;12.21964;11.31702
12.65917;12.2411;11.30573
12.72927;12.28657;11.29958
12.72927;12.28657;11.29958
12.75042;12.32993;11.29399
12.77314;12.32993;11.28908
12.79546;12.35168;11.28398
12.8127;12.37311;11.27805
12.83472;12.39521;11.27805
12.85796;12.41735;11.27575
12.88028;12.46381;11.27488
12.90307;12.46381;11.27491
12.93032;12.4856;11.27414
12.97822;12.51012;11.27498
12.97822;12.53479;11.27608
13.00263;12.5563;11.27821
13.02815;12.62446;11.28211
13.05479;12.62446;11.29277
13.08178;12.64465;11.29881
13.14004;12.66418;11.29881
13.14004;12.68517;11.30945
13.16975;12.70504;11.31535
13.19682;12.72334;11.32033
13.22277;12.75537;11.32033
13.24769;12.77093;11.32814
13.29475;12.78734;11.33139
13.29475;12.78734;11.33449
13.31464;12.78236;11.33714
13.33711;12.80035;11.33788
13.35891;12.83844;11.33854
13.42805;12.85843;11.33904
13.42805;12.87939;11.33904
13.45129;12.89853;11.33918
13.48088;12.94201;11.33889
13.5043;12.96342;11.33626
13.52977;12.96342;11.33424
13.55351;12.98605;11.33424
13.57831;13.02234;11.33271
13.60422;13.04532;11.33163
13.62652;13.04532;11.32917
13.65178;13.06855;11.32917
13.67038;13.08971;11.32263
13.72523;13.11268;11.32263
13.72523;13.13522;11.32139
13.74868;13.17699;11.32015
13.77489;13.17699;11.31754
13.7999;13.19425;11.31637
13.84389;13.21334;11.3154
13.84389;13.23147;11.31378
13.86622;13.24938;11.31317
13.88861;13.26397;11.31278
13.93201;13.29754;11.31003
13.93201;13.29754;11.30986
13953;13.31314;11.30438
13.99767;13.33078;11.30383
13.99767;13.34778;11.30333
14.02147;13.36168;11.30333
14.04522;13.40854;11.29952
14.06923;13.40854;11.29952
14.15029;13.42639;11.29921
14.15029;13.44433;11.29759
14.17606;13.46087;11.29693
14.20351;13.50031;11.29619
14.23162;13.50031;11.29526
14.26089;13.51728;11.29436
14.29074;13.53854;11.29429
14.32065;13.55932;11.29429
14.35007;13.58001;11.29451
14.3772;13.60047;11.29442
14.40323;13.62064;11.29452
14.42888;13.63842;11.29468
14.47729;13.65683;11.29479
14.47729;13.67447;11.29501
14.50251;13.69048;11.29493
14.52693;13.72736;11.29397
14.55085;13.72736;11.29356
14.55085;13.73942;11.2933
14.75122;13.75032;11.29385
14.77771;13.76964;11.29387
14.80306;13.76964;11.29387
14.8661;13.78035;11.29358
14.89261;13.7897;11.29383
14.92325;13.79905;11.29315
14.95193;13.81277;11.29413
14.98107;13.82985;11.29413
15.01116;13.82985;11.29335
15.03254;13.84805;11.29368
15.06161;13.85632;11.29392
15.08029;13.86553;11.29253
15.13211;13.8765;11.29005
15.13211;13.88873;11.29005
15.15866;13.91128;11.2875
15.18192;13.91128;11.28709
15.20482;13.9215;11.28744
15.28893;13.93351;11.2883
15.31006;13.94533;11.28829
15.32981;13.98475;11.28813
15.34068;13.99634;11.28711
15.36042;14.00798;11.28638
15.37979;14.02265;11.28543
15.39873;14.02265;11.28208
15.43389;14.04658;11.28189
15.45166;14.05814;11.28189
15.47015;14.07023;11.28073
15.48966;14.08854;11.28089
15.50955;14.11339;11.28139
15.51849;14.12123;11.28245
15.54055;14.12123;11.28245
15.56104;14.12872;11.28234
15.58427;14.13603;11.28228
15.60772;14.14749;11.28133
15.63537;14.14749;11.28024
15.65862;14.15407;11.27864
15.6814;14.1595;11.27815
15.70373;14.16429;11.27815
15.72304;14.16758;11.27803
15.74192;14.17115;11.27686
15.76458;14.17492;11.27516
15.79707;14.17841;11.26786
15.79707;14181;11.26786
15.81375;14.17979;11.26358
15.82755;14.18209;11.25903
15.84064;14.18527;11.25374
15.86879;14.18693;11.24811
15.86879;14.18693;11.23399
15.88218;14.18804;11.22566
15.89499;14.18835;11.22566
15.90935;14.18709;11.21579
15.92373;14.18777;11.2064
15.96955;14.18777;11.19657
15.96955;14.18745;11.17449
15.98929;14.18702;11.17449
16.00573;14.18744;11.16243
16.02306;14.18638;11.15006
16.0411;14.18638;11.13757
16.05904;14.18595;11.12536
16.07861;14.18537;11.08954
16.09656;14.18508;11.08954
16.1165;14.18467;11.0775
16.13696;14.18477;11.06613
16.15699;14.18477;11.05473
16.18019;14.18509;11.04218
16.19924;14.18531;11.03291
16.21786;14.18573;11.02412
16.23677;14.18636;11.01549
16.25344;14.18778;11.00677
16.26942;14.18778;11.00677
16.30047;14.18835;10.98959
16.30047;14.18867;10.9746
16.32941;14.18876;10.9746
16.32941;14.19066;10.96856
16.35694;14.19066;10.96197
16.37424;14.19114;10.95741
16.37424;14.19166;10.94464
16.38746;14.19248;10.94464
16.40499;14.19377;10.93989
16.42134;14.19467;10.93559
16.43995;14.1947;10.93039
16.46375;14.1947;10.92393
16.50368;14.19324;10.90511
16.52447;14.19165;10.90511
16.55012;14.19062;10.89552
16.55012;14.18882;10.88808
16.57256;14.18804;10.86488
16.64762;14.18659;10.86488
16.64762;14.18591;10.85767
16.67571;14.18552;10.85124
16.72807;14.18464;10.84552
16.72807;14.18554;10.83989
16.80599;14.18554;10.82819
16.80599;14.18654;10.82819
16.82852;14.18764;10.82247
16.85162;14.18918;10.81537
16.87484;14.19151;10.80781
16.89795;14.19307;10.80041
16.92174;14.19495;10.78408
16.94533;14.19592;10.77513
16.96967;14.1964;10.76591
16.99362;14.19714;10.75691
17.01852;14.19942;10.74829
17.04327;14.20029;10.7379
17.06877;14.20009;10.72974
17.09584;14.19964;10.72192
17.12587;14.19929;10.71165
17.15708;14.19938;10.70413
17.18941;14.19944;10.69711
17.22304;14.19925;10.68932
17.28984;14.19925;10.67159
17.28984;14.19893;10.67159
17.32857;14.19871;10.66691
17.36112;14.1984;10.66238
17.3935;14.19746;10.66238
17.4239;14.19746;10.65383
17.45458;14.19674;10.65201
17.48558;14.19594;10.65201
17.51575;14.19503;10.65062
17.54574;14.19476;10.65302
17.57498;14.19351;10.65265
17.60631;14.19224;10.65453
17.66588;14.19047;10.65573
17.69619;14.19203;10.6563
17.69619;14.1926;10.65592
17.72675;14.19228;10.65614
17.75763;14.19501;10.6562
17.84898;14.19501;10.65633
17.84898;14.1963;10.65715
