Popup;Enlarge;Panel
10.9313;11.33504;13.64592
10.9257;11.32672;13.64291
10.92043;11.31832;13.64291
10.91492;11.3106;13.64146
10.90165;11.30171;13.64071
10.90165;11.2935;13.63942
10.8994;11.28685;13.63777
10.89797;11.28015;13.63635
10.89712;11.27352;13.63494
10.89644;11.26863;13.63419
10.89664;11.26373;13.63338
10.89918;11.25982;13.6323
10.90212;11.25169;13.63093
10.90788;11.24828;13.62946
10.90788;11.2454;13.62786
10.91204;11.24247;13.62764
10.91536;11.23982;13.62672
10.91858;11.23769;13.6253
10.92175;11.23694;13.62361
10.92543;11.23685;13.61969
10.92638;11.23502;13.61969
10.92638;11.23635;13.61865
10.92945;11.23782;13.61774
10.92933;11.23779;13.61672
10.92153;11.23912;13.61602
10.92153;11.23964;13.61373
10.91954;11.2372;13.61373
10.91308;11.23613;13.61241
10.91128;11.23528;13.6109
10.91128;11.23387;13.60953
10.91009;11.2324;13.60847
10.90682;11.23039;13.60392
10.90682;11.22698;13.60392
10.90427;11.22341;13.60261
10.90306;11.21906;13.60124
10.90306;11201;13.60005
10.90009;11201;13.59769
10.89899;11.19519;13.5959
10.8945;11.18754;13.59347
10.88373;11.17958;13.59032
10.86991;11.17163;13.58688
10.86991;11.16264;13.58321
10.8564;11.15295;13.5785
10.85017;11.14279;13.57583
10.84817;11.13261;13.57583
10.84531;11.12274;13.57295
10.84609;11.11257;13.56977
10.84722;11.10333;13.56213
10.84722;11.09404;13.55811
10.85143;11.08441;13.55811
10.85143;11.07661;13.55465
10.85812;11.0608;13.55139
10.86299;11.05325;13.54877
10.86435;11.04604;13.54069
10.86557;11.03945;13.54069
10.86594;11.0348;13.53845
10.86594;11.03033;13.53571
10.86639;11.02742;13.53222
10.86653;11.02344;13.52834
10.86647;11.02024;13.52588
10.86647;11.01598;13.52415
10.86614;11.01341;13.5223
10.86617;11.01116;13.52004
10.86536;11009;13.51708
10.8645;11.00895;13.51549
10.86356;11.00895;13.50862
10.86134;11.00875;13.50862
10.86134;11.00806;13.50541
10.86078;11.00806;13.50269
10.8596;11.00743;13.49888
10.85904;11.00622;13.49463
10.85803;11.00676;13.49029
10.85632;11.00441;13.48527
10.85197;11.00441;13.47987
10.85197;11.00096;13.47395
10.85078;11.00096;13.46865
10.84985;10.99799;13.45746
10.84845;10.99427;13.45054
10.84697;10.98961;13.45054
10.84531;10.98428;13.44326
10.84362;10.97323;13.43567
10.84182;10.97323;13.41875
10.84003;10.96503;13.41875
10.83538;10.95673;13.40995
10.83538;10.94776;13.40023
10.83366;10.93911;13.38916
10.83238;10.91271;13.36574
10.83184;10.91271;13.3545
10.83275;10.90285;13.34351
10.83389;10.89297;13.33343
10.83528;10.8749;13.32366
10.83808;10.8749;13.31411
10.84071;10.8672;13.30502
10.84387;10.85982;13.29662
10.84927;10.85366;13.28851
10.86198;10.84842;13.2812
10.86198;10.83771;13.27412
10.87131;10.83771;13.2673
10.8812;10.83708;13261
10.89258;10.83642;13.24857
10.90578;10.8361;13.24274
10.97268;10.83768;13.24274
10.97268;10.83865;13.23725
10.99385;10.83865;13.23091
11.01535;10.83943;13.21934
11.03691;10.84248;13.21934
11.03691;10844;13.21378
11.08044;10.84828;13.20906
11.10271;10.84828;13.20425
11.10271;10.85013;13.19352
11.14542;10.85159;13.18912
11.16595;10.85341;13.18912
11.18616;10.85555;13.18661
11.18616;10.85973;13.18238
11.20897;10.85973;13.17744
11.24841;10.85987;13.16477
11.26725;10.86092;13.16477
11.28622;10.8618;13.15846
11.30483;10.86321;13.15224
11.32109;10.86321;13.14605
11.33926;10.86401;13.13904
11.35699;10.86432;13.12816
11.37459;10.86499;13.12348
11.4234;10.86474;13.12348
11.43709;10.86145;13.11908
11.45056;10.86145;13.11525
11.46518;10.86049;13.1115
11.46518;10.86015;13.10409
11.4956;10.86081;13.10409
11.51004;10.85783;13.09962
11.52374;10.85549;13.09522
11.52374;10.85549;13.08935
11.53899;10.85553;13.08311
11.57469;10.85554;13.07588
11.59246;10.85547;13.06186
11.59246;10.85544;13.05269
11.62835;10.85531;13.04295
11.64721;10.85546;13.03275
11.67041;10.85574;13.02258
11.69218;10.85625;13.01159
11.69218;10.85653;12.99971
11.7385;10.85709;12.98804
11.7653;10.85753;12.97445
11.7653;10.85849;12.96082
11.78984;10.85926;12.94801
11.84466;10.8598;12.91598
11.84466;10.8603;12.90139
11.90097;10.86;12.90139
11.90097;10.86;12.88504
11.95875;10.86024;12.87453
11.98766;10.86076;12.8503
12.06104;10.86086;12.8503
12.06104;10.86133;12.8437
12.08414;10.86102;12.83391
12.10741;10.86178;12.82391
12.12582;10.86189;12.81362
12.14746;10.86222;12.80442
12.16928;10.86293;12.78203
12.19359;10.86407;12.78203
12.21603;10.86542;12.77521
12.23883;10.86713;12.77521
12.26326;10.86847;12.76373
12.28803;10.86989;12.75891
12.31278;10.87194;12.75489
12.33878;10.87515;12.74946
12.36307;10.87694;12.74611
12.38748;10.87789;12.74341
12.41315;10.87889;12.73891
12.43981;10.87954;12.73891
12.46631;10.88005;12.73775
12.49051;10.8803;12.73561
12.51396;10.88066;12.73371
12.53771;10.88056;12732
12.56088;10.88098;12.73006
12.58402;10.8813;12.72812
12.60728;10.8824;12.72666
12.63215;10.88345;12.72478
12.65389;10.88421;12.72217
12.67554;10.88365;12.71767
12.70369;10.88286;12.7118
12.78138;10.87935;12.70016
12.8055;10.87935;12.70016
12.83089;10.87842;12.69292
12.86109;10.87778;12.6847
12.8881;10.87739;12.67545
12.8881;10.87699;12.65679
12.94862;10.87686;12.65679
12.94862;10.87709;12.64643
12.97687;10878;12.63515
13.00688;10.87917;12.62343
13.05739;10881;12.61106
13.05739;10.88386;12.58476
13.08627;10.88567;12.5697
13.11249;10.8874;12.55458
13.1386;10.88889;12.53983
13.18946;10.89012;12.53983
13.21194;10.89137;12.5071
13.21194;10.89267;12.48945
13.23556;10.89378;12.48945
13.25943;10.89329;12.4739
13.28508;10.89329;12.45
13.31076;10.89214;12.4387
13.36461;10.89026;12.42681
13.36461;10.89026;12.40171
13.39403;10.88878;12.40171
